Feature1,Feature2,Feature3,Feature4,Target_KNN,Target_LR,Target_NB,Target_SVM,Target_CNN,Target_RNN,Cluster
15,44,70,67.22348190664687,0,24.141414141414142,0,1,64.25036938209686,12.070707070707071,0
62,86,32,86.5525889421184,1,24.545454545454547,1,0,34.38618782636169,12.272727272727273,0
62,91,68,23.788341555913973,0,24.949494949494948,0,1,21.986661270137475,12.474747474747474,0
47,35,55,50.420144608590476,0,25.353535353535353,1,0,16.858034163924685,12.676767676767676,0
62,65,75,57.628415721709125,1,25.757575757575758,1,1,94.64786444218451,12.878787878787879,0
51,99,56,77.08684741632459,1,26.161616161616163,1,1,47.49751519646313,13.080808080808081,1
55,47,17,5.316773403688941,0,26.565656565656564,1,0,62.30463590627436,13.282828282828282,0
64,78,38,99.46050056893677,0,26.96969696969697,1,0,92.72588966520036,13.484848484848484,0
3,3,24,47.52450688510335,1,27.373737373737374,2,0,17.447357803177553,13.686868686868687,1
51,1,69,28.6764738378791,1,27.77777777777778,0,1,88.89953373332135,13.88888888888889,1
7,5,98,88.46590820435964,1,28.18181818181818,2,0,59.6429085289663,14.09090909090909,1
21,90,70,75.02415861584397,1,28.585858585858585,1,1,24.835083502330086,14.292929292929292,1
73,14,86,95.35411285537137,1,28.98989898989899,0,1,47.01296049268321,14.494949494949495,1
39,27,11,33.74428016238085,0,29.393939393939394,1,0,79.9842055361703,14.696969696969697,1
18,9,16,55.7237317167135,1,29.7979797979798,0,0,53.23330736797192,14.8989898989899,1
4,79,97,57.656954447912995,0,30.2020202020202,2,1,98.67574455989539,15.1010101010101,0
89,15,73,98.05282678788852,0,30.606060606060606,0,1,43.906507294414666,15.303030303030303,0
60,90,59,8.459279344606692,0,31.01010101010101,0,0,77.46204699784649,15.505050505050505,1
14,42,70,31.264004909431,1,31.414141414141415,0,0,45.36905040809732,15.707070707070708,0
9,77,80,19.900192083884257,0,31.818181818181817,0,0,84.6247798635863,15.909090909090908,0
90,51,93,27.579010832125526,0,32.22222222222222,0,0,61.217332224917286,16.11111111111111,0
53,63,3,49.04270755335526,1,32.62626262626263,1,0,15.71606466310012,16.313131313131315,1
2,96,20,37.89599984231088,0,33.03030303030303,0,1,13.313968087239225,16.515151515151516,1
84,52,59,40.07445521413775,0,33.43434343434343,0,1,22.046690692056988,16.717171717171716,0
92,96,36,84.57710093190482,1,33.838383838383834,2,1,11.230476834429755,16.919191919191917,1
60,4,19,93.07166664627235,0,34.24242424242424,0,1,16.782315431721607,17.12121212121212,0
71,94,90,7.971196954104846,0,34.64646464646465,2,0,72.25429574520209,17.323232323232325,0
44,23,67,21.68295304392066,0,35.05050505050505,1,0,58.09116475265168,17.525252525252526,0
8,15,19,67.44320816558101,1,35.45454545454545,0,0,77.49196745229746,17.727272727272727,0
47,43,20,36.50603134832023,1,35.858585858585855,2,1,92.18491770318785,17.929292929292927,1
35,29,96,26.162201257904137,1,36.26262626262626,2,1,62.663457909292475,18.13131313131313,1
78,36,71,30.233768253474935,0,36.66666666666667,1,0,75.35087596646633,18.333333333333336,1
81,13,52,32.93252565962145,0,37.07070707070707,0,0,78.13730818382103,18.535353535353536,0
36,32,33,85.01830969754276,1,37.474747474747474,0,1,44.006549434820776,18.737373737373737,1
50,71,40,14.525511812760852,0,37.878787878787875,2,1,31.697634909666867,18.939393939393938,0
4,59,39,71.18218869410174,0,38.282828282828284,0,0,28.454079565587243,19.141414141414142,1
2,86,82,55.72917771388287,1,38.686868686868685,2,0,32.62981955606186,19.343434343434343,0
6,28,1,30.35450422113205,1,39.09090909090909,0,1,34.72586173233179,19.545454545454547,0
54,66,11,42.558304788181374,0,39.494949494949495,2,0,28.65048841072508,19.747474747474747,0
4,42,92,26.364487415851347,0,39.898989898989896,0,0,89.0398600731273,19.949494949494948,1
54,45,57,61.53985737570237,0,40.3030303030303,1,0,78.12992189550059,20.15151515151515,1
93,62,89,9.077823859623795,1,40.707070707070706,0,1,14.220682101209793,20.353535353535353,1
63,57,50,1.5133014146246908,1,41.111111111111114,0,1,34.18052338227766,20.555555555555557,1
18,6,23,63.16154707991497,1,41.515151515151516,1,1,11.996626782727146,20.757575757575758,0
90,28,31,20.23312139769218,1,41.91919191919192,0,1,54.83486679813036,20.95959595959596,1
44,28,94,8.02315078299284,0,42.323232323232325,1,1,52.85896271101127,21.161616161616163,1
34,44,42,40.28159889417495,1,42.72727272727273,0,1,84.82343410562511,21.363636363636363,0
74,84,99,6.026084572900297,1,43.13131313131313,2,1,37.69995157939445,21.565656565656564,0
62,30,7,88.77509774611534,1,43.535353535353536,2,0,83.47471616917561,21.767676767676768,0
14,62,16,3.734060415496766,1,43.93939393939394,0,0,97.11763888958407,21.96969696969697,1
95,75,90,58.30762465524831,1,44.343434343434346,0,0,17.956740102908192,22.171717171717173,0
48,92,60,44.40893817879061,0,44.74747474747475,0,0,81.26360555226697,22.373737373737374,0
15,89,2,67.53058739422474,0,45.15151515151515,2,0,63.09603074238725,22.575757575757574,0
72,62,1,33.48711407999846,1,45.55555555555556,0,0,53.20413703166276,22.77777777777778,1
78,97,48,16.349120056046676,0,45.95959595959596,2,0,47.84822007985676,22.97979797979798,0
87,1,12,98.20224794274257,1,46.36363636363636,1,1,80.62014375498786,23.18181818181818,1
62,27,69,84.05441670486697,1,46.76767676767677,2,1,67.54252212768182,23.383838383838384,1
40,62,37,86.18005721285584,0,47.17171717171717,2,0,82.45402007674257,23.585858585858585,0
85,77,32,25.77488469107054,0,47.57575757575758,1,0,91.28359528089636,23.78787878787879,0
80,3,9,4.844638708512897,1,47.97979797979798,2,1,65.55373408875627,23.98989898989899,1
82,70,99,31.02328595264906,1,48.38383838383838,0,0,98.24164525831401,24.19191919191919,0
53,72,19,54.17116029246889,1,48.78787878787879,0,0,64.72790645876967,24.393939393939394,0
24,27,48,33.33847293780805,0,49.19191919191919,2,1,67.29798894600543,24.595959595959595,1
26,9,80,82.95903137497127,1,49.5959595959596,0,0,59.93340476880031,24.7979797979798,1
89,62,3,27.882748666154445,1,50.0,2,1,18.190188194619726,25.0,0
