Feature1,Feature2,Feature3,Feature4,Target_KNN,Target_LR,Target_NB,Target_SVM,Target_CNN,Target_RNN,Cluster
114,66.51359910345086,24,18.224795974201086,0,24.22110552763819,0,1,42.4178018950897,11.055276381909549,4
74,159.24355679784182,14,87.18465612276448,0,24.42211055276382,1,1,68.25726612481691,11.105527638190955,1
66,178.61315804234434,28,72.35017421477568,0,24.623115577889447,3,0,86.22713762193064,11.155778894472363,3
164,38.922303466653034,15,35.24111718095852,1,24.824120603015075,3,1,35.300213047138115,11.206030150753769,2
60,127.2395870733652,30,80.4941064843202,1,25.025125628140703,0,0,57.5383179444168,11.256281407035177,1
133,110.08083493137777,27,31.37182184404608,0,25.22613065326633,0,1,49.97703176536285,11.306532663316583,4
193,170.88617585270893,20,47.74317556640379,1,25.42713567839196,1,1,64.61010441251261,11.35678391959799,1
104,32.98498561869368,45,59.89444654704631,1,25.628140703517587,0,0,62.082100070287694,11.407035175879397,3
110,112.89836406460661,38,83.43151966757395,1,25.829145728643216,1,0,43.11293594595106,11.457286432160805,4
88,178.71634015212805,68,32.218926039564266,0,26.030150753768844,2,0,61.71689350221304,11.507537688442211,0
177,117.9666263474812,64,63.201610364016915,0,26.231155778894472,0,0,38.87922959711831,11.557788944723619,4
126,49.83441256253887,61,70.67313326927786,1,26.4321608040201,3,1,102.91046788786512,11.608040201005025,2
177,128.55287821570724,26,58.73802507418774,1,26.633165829145728,2,1,56.83906371409911,11.658291457286433,4
64,176.86296383039294,15,61.12070428469249,1,26.834170854271356,0,1,71.27746150417873,11.708542713567839,4
170,142.49131873719136,24,74.6715935995509,0,27.035175879396984,0,1,38.135223025389784,11.758793969849247,1
58,138.67133323935755,59,30.70833535713679,0,27.236180904522612,0,0,70.5953282037973,11.809045226130653,0
62,33.20782852680522,53,26.383552763031595,0,27.43718592964824,1,1,84.1697717468318,11.859296482412061,2
85,39.424594445955776,62,30.945932788543715,1,27.63819095477387,1,0,104.96104189242787,11.909547738693467,2
51,94.68014404554837,23,22.87127335037475,1,27.839195979899497,0,1,51.94507127941699,11.959798994974875,1
157,137.399396059506,11,22.220018898881317,1,28.040201005025125,1,0,79.16858810964226,12.010050251256281,0
162,112.28325630371667,49,70.0023682163891,0,28.241206030150757,3,1,64.1634129304416,12.06030150753769,2
154,49.30602118394758,20,15.94326376584311,1,28.44221105527638,1,1,87.28958161780507,12.110552763819095,3
102,150.50038284084567,63,73.30391719239978,1,28.643216080402013,1,1,89.81735673996495,12.160804020100503,2
134,60.38090482504026,41,90.28697153907594,1,28.844221105527637,2,0,74.83885957295996,12.21105527638191,2
98,152.66816929565562,15,72.20544167082821,0,29.04522613065327,2,1,83.31192756429192,12.261306532663317,3
148,176.4842246207669,53,19.64869561153046,0,29.246231155778894,1,1,50.06812492598501,12.311557788944723,4
130,93.9874961642763,35,23.58050962048658,0,29.447236180904525,2,1,58.07636935321707,12.361809045226131,3
62,64.68125958488324,33,54.983529076477176,1,29.64824120603015,2,1,52.27635782493864,12.412060301507537,3
195,60.728721782503484,25,79.87723907726065,0,29.84924623115578,3,0,94.09047367833219,12.462311557788945,4
130,136.58295702773137,40,84.62492975484504,1,30.050251256281406,1,0,55.798904426136474,12.512562814070352,1
65,165.34287836207804,56,37.26202480262293,1,30.251256281407038,2,1,92.48003138573543,12.56281407035176,3
54,114.41602708527708,40,88.31098147232655,1,30.452261306532662,3,0,96.43244128025324,12.613065326633166,0
186,154.26576548611075,67,77.30746228160419,0,30.653266331658294,1,1,82.46634265405496,12.663316582914574,4
63,101.77770751642453,40,44.43158396941085,1,30.85427135678392,0,1,68.20240687205805,12.71356783919598,1
117,92.54871681685796,48,50.45307832339262,0,31.05527638190955,0,1,76.62153684478693,12.763819095477388,2
158,58.82348371007442,29,64.45318878463424,0,31.256281407035175,0,0,63.918096112273616,12.814070351758794,3
165,35.62824062926793,49,33.65938253131105,1,31.457286432160807,2,1,93.65181749589667,12.864321608040202,0
166,147.60440560470698,18,92.34581014730409,0,31.65829145728643,3,1,44.24675036226412,12.914572864321608,3
63,174.28469478997135,24,33.790473867010746,1,31.859296482412063,0,0,71.81068013307754,12.964824120603016,2
169,172.34801027798238,50,31.216830578146517,0,32.06030150753769,3,0,86.21872749367739,13.015075376884422,3
77,47.31648357513586,65,45.61591409551266,1,32.26130653266332,0,0,60.7230554878536,13.06532663316583,1
164,76.51423347314375,65,55.38358487562021,1,32.462311557788944,0,0,102.01494160972504,13.115577889447236,0
193,80.7403956490871,59,62.333439405878266,1,32.663316582914575,3,1,46.526540697984316,13.165829145728644,0
76,98.36407315943836,25,18.157535847171992,1,32.8643216080402,2,0,95.12740164055224,13.21608040201005,0
88,88.26357703930833,44,61.48910622639885,0,33.06532663316583,0,0,103.35907011721106,13.266331658291458,3
154,101.73676462574335,27,60.30469977925713,0,33.266331658291456,0,0,43.45234810639872,13.316582914572864,0
93,54.689810624696506,22,88.39135136368022,1,33.46733668341709,1,0,43.27291924057473,13.366834170854272,4
196,100.03734526317064,40,55.93481264500964,0,33.66834170854271,2,1,78.33087057335271,13.417085427135678,2
177,134.93601622105925,64,52.857656200945186,0,33.869346733668344,1,1,84.66888243145193,13.467336683417086,1
180,73.64697120485451,46,40.30876125910498,0,34.07035175879397,0,0,90.94281037430979,13.517587939698492,3
177,119.53919857407604,53,17.509864173243077,0,34.2713567839196,0,1,49.89290583487245,13.5678391959799,0
95,114.33281664301634,60,47.70744660946859,0,34.472361809045225,0,0,83.44133785305678,13.618090452261306,1
184,132.67438954803146,11,37.05682689274005,0,34.67336683417086,3,0,56.60365861713588,13.668341708542714,0
112,141.26606929138111,47,59.015824528922245,0,34.87437185929648,3,0,41.63427421847662,13.71859296482412,1
51,113.66913386881772,24,22.505841135031464,1,35.07537688442211,3,1,87.25552384144598,13.768844221105528,1
60,179.02651632959078,38,56.9742810703716,0,35.27638190954774,2,1,101.84934924794308,13.819095477386934,2
160,141.2467804467561,67,78.92385924350629,0,35.47738693467337,2,1,47.48081072534345,13.869346733668342,3
73,105.81882850420016,29,32.20345537317117,0,35.678391959798994,1,0,100.4319931775357,13.919597989949748,0
173,36.39392547932243,58,71.33568644901702,1,35.879396984924625,3,0,68.68759111283639,13.969849246231156,2
180,84.08877664612939,15,31.68069994655565,0,36.08040201005025,0,0,77.26135580857776,14.020100502512562,3
177,59.112213864839624,23,31.06984062044934,0,36.28140703517588,0,1,101.24711607466955,14.07035175879397,4
145,166.01889529198507,23,67.96281909174955,0,36.48241206030151,3,1,57.38738842306272,14.120603015075378,3
105,118.53515384399859,30,83.8243914957431,0,36.68341708542714,2,0,92.09137997906295,14.170854271356784,0
80,123.74795619209695,43,93.4885569848195,1,36.88442211055276,1,0,47.69324928093554,14.22110552763819,1
77,109.41671742722131,17,89.0933958310975,1,37.085427135678394,0,0,45.50697479918225,14.271356783919598,4
83,90.31032582030855,46,18.611255114981986,1,37.286432160804026,2,1,41.47771501380901,14.321608040201006,3
89,103.2875092826634,45,55.04087064861756,1,37.48743718592965,1,0,79.61900172303089,14.371859296482413,1
162,138.82442002559344,56,18.815590413104147,1,37.688442211055275,3,0,56.35991461702881,14.422110552763819,3
115,38.012279612923926,63,24.544839685905167,1,37.88944723618091,1,1,35.55528480400284,14.472361809045227,3
160,138.52958577241435,43,80.641051179256,0,38.09045226130654,3,0,70.31314878077883,14.522613065326635,3
156,102.14504682368023,10,83.63304461410442,1,38.29145728643216,0,0,79.76135348349929,14.57286432160804,1
110,140.72913446968138,19,18.54912372809448,0,38.49246231155779,1,0,86.44336446350455,14.623115577889447,1
60,62.0651933033466,63,40.04503825385605,0,38.69346733668342,2,1,53.77791788974926,14.673366834170855,4
150,114.6335821682691,35,77.95690912661038,1,38.89447236180905,0,0,40.409779567266355,14.723618090452263,4
187,138.157159363667,56,26.358660347913414,0,39.095477386934675,3,0,102.04890754166428,14.773869346733669,3
189,144.4110722037301,69,74.60847596524229,0,39.2964824120603,0,0,41.75625912064863,14.824120603015075,0
129,59.46645441451399,30,57.44038801321438,1,39.49748743718593,1,1,96.84935361903038,14.874371859296483,2
144,163.43501582900328,42,45.83122412896642,1,39.69849246231156,2,1,50.58406169613642,14.92462311557789,0
84,100.10847847178476,58,23.9989681491955,1,39.89949748743719,2,1,55.639003406497565,14.974874371859297,0
72,37.947024566540925,48,86.33846267438642,0,40.10050251256281,2,0,43.26525266410401,15.025125628140703,2
183,169.8239938718697,55,41.73138740666107,1,40.301507537688444,2,1,47.198532574043085,15.075376884422111,0
176,81.201778050287,58,92.45621791882752,0,40.502512562814076,3,0,69.42619133206134,15.125628140703519,0
127,125.27436607082595,25,66.18101625986434,1,40.7035175879397,3,1,78.4217619603773,15.175879396984925,3
115,132.88490794217614,45,53.90260675166101,1,40.904522613065325,0,0,95.92419105486428,15.226130653266331,3
135,166.74007129031364,38,31.879088744333004,1,41.10552763819096,0,0,75.13616300955627,15.27638190954774,1
68,116.54166652521988,10,50.44437585005963,1,41.30653266331659,2,0,53.15614598902836,15.326633165829147,3
180,166.05666765117755,55,80.88532607990079,0,41.50753768844221,3,1,87.04725470141128,15.376884422110553,0
110,153.4078861156758,55,43.08629150519795,1,41.70854271356784,1,0,44.17976510931994,15.42713567839196,3
60,87.1325298056129,64,39.7317981148034,0,41.90954773869347,0,0,93.23619688861956,15.477386934673367,1
178,94.65049840430885,66,49.25244696256834,0,42.1105527638191,3,0,91.33025290661072,15.527638190954775,0
79,74.61391280159995,40,72.01992991179097,1,42.311557788944725,2,1,79.35442892595717,15.577889447236181,0
188,108.35610354829616,40,37.44083541031575,1,42.51256281407035,2,0,100.29889435188566,15.628140703517587,2
134,167.56133885310047,49,59.66475134189241,1,42.71356783919598,1,1,87.24125844989513,15.678391959798995,2
144,177.9053313024961,22,25.48245751274355,1,42.91457286432161,2,0,101.39391699978849,15.728643216080403,3
70,64.15194007919033,14,36.186253730618034,0,43.11557788944724,3,1,55.95399296516296,15.77889447236181,3
61,93.06337816177577,61,87.35324926759169,0,43.31658291457286,3,0,61.40508366273424,15.829145728643216,0
187,171.02885948285905,56,76.87643849463267,1,43.517587939698494,2,1,93.95629929948309,15.879396984924623,0
82,100.27652202305667,29,58.409752375102364,1,43.718592964824126,2,0,53.121548901941786,15.929648241206031,4
124,137.07997694663413,34,85.04386089757554,1,43.91959798994975,3,0,91.76717788676422,15.979899497487438,2
191,102.95835997870827,22,65.19928091418221,0,44.120603015075375,3,1,74.4874462385993,16.030150753768844,0
129,104.74400457118017,40,53.334604266923975,0,44.321608040201006,0,0,93.08241801183351,16.08040201005025,0
160,69.30822926650171,46,94.99080077588192,0,44.52261306532664,0,0,84.70364018978842,16.13065326633166,2
131,104.05282489239511,17,23.164931705588696,0,44.72361809045226,3,1,94.87361712256275,16.180904522613066,4
90,86.62863385200794,46,18.50233690642062,0,44.92462311557789,1,0,41.15152370775162,16.231155778894472,0
173,96.79299625128832,27,57.672329838381174,0,45.12562814070352,1,0,35.55206094929103,16.28140703517588,0
52,122.11011847855546,60,92.57779020790676,0,45.32663316582915,1,1,78.8029953494837,16.331658291457288,2
178,152.2402640600073,27,66.0389093355751,1,45.527638190954775,3,1,49.72971579667481,16.381909547738694,4
122,103.53449814775769,60,87.73624158492085,0,45.7286432160804,3,0,35.54595472858955,16.4321608040201,2
166,60.95906354547817,21,63.634256571318986,1,45.92964824120603,0,0,97.6090468986279,16.482412060301506,3
122,157.90157512014102,22,47.273349172463284,0,46.13065326633166,3,0,63.76763410887908,16.532663316582916,0
173,69.34320213502289,67,41.1482434101796,0,46.33165829145729,1,0,68.89723820036254,16.582914572864322,0
174,95.56021694403749,29,84.34005095807079,1,46.53266331658291,0,1,88.86496124482534,16.633165829145728,0
115,127.75577087541377,51,32.01918514008311,1,46.733668341708544,1,1,39.91560394795823,16.683417085427138,0
136,144.25911578646583,63,59.23705936571267,0,46.934673366834176,1,1,84.89792036433445,16.733668341708544,4
172,87.46459879534086,64,31.286278912709555,0,47.1356783919598,0,1,48.44847296642759,16.78391959798995,0
94,146.23476170110263,42,89.5858595937072,0,47.336683417085425,2,0,64.69725524527688,16.834170854271356,0
87,45.79191653735358,64,86.73185333066434,0,47.537688442211056,2,1,58.37886608135079,16.884422110552762,3
76,98.73724495695801,62,44.32046360469697,0,47.73869346733669,1,1,56.13587632068459,16.934673366834172,3
61,116.1432350240195,45,24.61731884586383,0,47.93969849246231,3,1,37.38506937939618,16.984924623115578,2
119,78.80836404285904,26,79.34947787723831,1,48.14070351758794,0,0,88.25085231004599,17.035175879396984,4
54,116.18900450186204,25,69.48530971448493,0,48.34170854271357,0,0,54.89528678042798,17.085427135678394,0
166,170.69635411310412,48,94.3041857245521,1,48.5427135678392,0,0,64.56922353421115,17.1356783919598,2
148,92.43940986067332,10,44.522737663837155,1,48.743718592964825,1,1,77.44581358008998,17.185929648241206,3
57,148.12254559540656,12,45.4424476981563,0,48.94472361809045,1,0,74.40680899630055,17.236180904522612,4
89,136.33425085810273,65,57.00977209553201,0,49.14572864321608,0,1,45.859676041085656,17.28643216080402,3
190,160.12919823017222,11,69.01831671050218,0,49.34673366834171,3,0,79.01654199031174,17.33668341708543,1
66,156.76117111930324,37,34.67659810065495,1,49.54773869346734,2,0,94.3665256315633,17.386934673366834,4
178,100.24028315541197,14,18.167549227459983,1,49.74874371859296,2,1,96.69601859584881,17.43718592964824,0
179,34.81320804508039,16,37.362302877936386,1,49.949748743718594,2,0,89.026358142728,17.48743718592965,0
104,88.00935744967944,66,27.012453670258907,0,50.150753768844226,0,0,72.04611329163197,17.537688442211056,1
193,68.98842761340732,31,43.14934861238961,0,50.35175879396985,3,0,83.92311110197173,17.587939698492463,1
154,50.37013220585515,52,23.866167055000282,0,50.552763819095475,0,0,85.8661030267961,17.63819095477387,2
75,122.2893118579862,28,55.59038655511795,1,50.753768844221106,3,1,75.92376302176612,17.688442211055275,4
174,168.02646937032478,14,84.54411154050315,1,50.95477386934674,3,0,67.87850251610644,17.738693467336685,4
60,87.76886824585951,38,58.10993506640677,0,51.15577889447236,3,0,61.99105569839786,17.78894472361809,2
62,52.409137509619384,24,93.38110563799756,0,51.35678391959799,0,1,78.25744056961456,17.839195979899497,2
163,110.09635022350145,65,24.51573465369193,0,51.55778894472362,1,1,79.34092549494446,17.889447236180906,2
110,80.15391186215811,49,27.587240888354792,0,51.75879396984925,1,0,99.90791362064404,17.939698492462313,0
182,149.3984252724025,65,49.13162378487658,1,51.959798994974875,2,1,89.66596453931825,17.98994974874372,2
134,109.63469722654104,10,43.519432172140284,1,52.16080402010051,1,1,74.74788641453858,18.040201005025125,1
189,121.65266756719939,36,90.74493036155744,1,52.36180904522613,2,1,38.649855216495745,18.09045226130653,3
127,47.05920908406053,32,68.49371159172179,1,52.56281407035176,3,0,50.79117414742214,18.14070351758794,3
88,170.36212276856565,57,40.98193142740922,1,52.76381909547739,3,0,39.1335028382659,18.190954773869347,1
172,175.27079807161468,45,86.42885030988819,1,52.96482412060302,2,0,66.32609135515884,18.241206030150757,4
127,168.04185286898016,49,94.04510964480995,1,53.165829145728644,1,1,80.57454524389662,18.291457286432163,1
199,112.7576183599442,37,62.73885340519521,0,53.366834170854275,1,0,59.39401310180953,18.34170854271357,1
52,88.53613842775104,41,84.70859559279513,1,53.5678391959799,3,0,95.14803079726843,18.391959798994975,0
108,130.5487549828023,45,83.95668004256092,0,53.76884422110553,3,0,42.22706737356529,18.44221105527638,1
138,179.11598435688038,42,53.0558706955585,1,53.969849246231156,3,0,82.80002891011166,18.492462311557787,4
158,70.54136167988219,38,56.28345618894373,1,54.17085427135679,2,0,71.34814226659353,18.542713567839197,4
167,131.22494317455283,41,62.485275873554016,1,54.37185929648241,2,0,55.892921041292674,18.592964824120603,4
137,126.97491831852535,21,16.650581494062024,0,54.572864321608044,3,1,103.31157604175739,18.643216080402013,0
102,97.43243578593807,50,91.3442608692432,0,54.77386934673367,2,0,94.90455118702963,18.69346733668342,0
88,80.93446182871305,43,29.145043640689376,1,54.9748743718593,2,1,50.86961089022007,18.743718592964825,2
104,60.95368080348478,39,32.616849786752894,0,55.175879396984925,3,1,100.87559318946154,18.79396984924623,3
80,61.32748319857145,32,88.05685504939004,0,55.37688442211056,2,0,58.62587570327959,18.844221105527637,1
148,124.42167604048353,31,45.171985438972484,1,55.57788944723618,1,0,64.22368121759852,18.894472361809044,0
50,48.346727680967085,27,40.23147743019072,1,55.77889447236181,3,1,37.823169382059916,18.944723618090453,0
86,163.94912178890067,33,82.79235274104197,0,55.97989949748744,3,1,62.2272859129296,18.99497487437186,0
116,100.7241424658709,29,92.84112866209725,1,56.18090452261307,0,1,57.857883049047615,19.04522613065327,3
177,127.00780163831989,10,42.230326679706465,0,56.381909547738694,3,0,60.460856688710244,19.095477386934675,4
160,100.36719568771264,36,34.948007749780636,0,56.582914572864325,3,1,84.82214009903608,19.14572864321608,1
110,143.83382578653567,32,49.5678338442054,1,56.78391959798995,3,0,67.56595922888516,19.195979899497488,3
128,115.03681664058237,22,26.973113447339394,1,56.98492462311558,3,0,87.03691382263794,19.246231155778894,4
72,74.19265070334814,42,28.616120036061055,1,57.185929648241206,0,0,82.94497692148225,19.2964824120603,1
60,39.58084670328874,51,81.83602937053189,0,57.38693467336684,2,1,53.15168369627107,19.34673366834171,1
131,143.0033823576002,15,40.78957916045185,1,57.58793969849246,1,1,94.15460099826169,19.396984924623116,4
80,92.25034491977081,25,60.94586091376069,1,57.788944723618094,1,0,53.64409397106411,19.447236180904525,2
77,139.90416062951823,38,67.371219396219,1,57.98994974874372,2,0,86.28555765578585,19.49748743718593,2
155,116.14580488267809,50,91.0723040097904,1,58.19095477386935,0,1,39.36680350718822,19.547738693467338,3
58,151.392079892834,60,28.13743041091195,0,58.391959798994975,3,0,58.30206508450013,19.597989949748744,4
165,136.3154536088445,60,25.642451306201785,1,58.59296482412061,0,0,51.46828202604301,19.64824120603015,4
103,176.2797591205647,34,60.650719110211675,1,58.79396984924623,1,0,104.26591609372242,19.698492462311556,0
146,170.51284063195234,67,30.558931654276876,1,58.99497487437186,3,0,71.52071898947577,19.748743718592966,2
63,36.360647374329076,36,70.0702775935373,0,59.19597989949749,3,0,80.13697165367817,19.798994974874372,1
109,91.37677662999599,39,79.23150276682802,0,59.39698492462312,0,0,74.10733484538491,19.84924623115578,1
196,55.84685874125573,39,51.53103166271446,0,59.597989949748744,3,1,64.5479448698459,19.899497487437188,4
196,45.06743404681864,66,46.1923139315272,1,59.798994974874375,0,0,52.22714328907657,19.949748743718594,2
115,165.5039864711008,62,65.00280808870883,1,60.0,3,1,58.15878839426984,20.0,1
